"";"p";"ncomp";"rmse";"R2";"Q2";"R2-Q2"
"36";1000;1;4,09140153684467;0,299602817410187;-0,0161048747926633;0,315707692202851
"37";1000;1;3,87265304988349;0,315622280835013;-0,0175796876793297;0,333201968514342
"38";1000;1;3,97659585851099;0,232926491952331;0,0237556065753278;0,209170885377003
"39";1000;1;3,95383898335338;0,31567658826638;0,0211177088604203;0,294558879405959
"40";1000;1;4,1552544366801;0,257962217234808;-0,0100438697951082;0,268006087029917
"41";1000;1;4,08511886721994;0,272695389767146;0,0416651913354993;0,231030198431647
"42";1000;1;4,28070203021013;0,268760460865511;-0,00508215033163983;0,273842611197151
"43";1000;1;4,07775230973962;0,319194224216718;0,0327867456933869;0,286407478523331
"44";1000;1;4,07503959892829;0,223409724986533;0,0287773490794512;0,194632375907082
"45";1000;1;3,84408632052585;0,282096719000439;0,0424845753792987;0,23961214362114
"46";1000;1;3,94229946740771;0,367313823326899;0,0227221145965898;0,344591708730309
"47";1000;1;4,09223136545286;0,350653680433802;0,0380863329135154;0,312567347520286
"48";1000;1;4,02461780978452;0,310202123536078;0,00620396228440701;0,303998161251671
"49";1000;1;3,91503032093134;0,304416167408005;0,00643079220947773;0,297985375198527
"50";1000;1;3,91736747390749;0,312829054470691;0,0198433032854294;0,292985751185262
"51";1000;1;4,05537396917987;0,309100560914243;0,0100272674195648;0,299073293494678
"52";1000;1;3,99119693701941;0,308916970787485;0,0388964179924755;0,27002055279501
"53";1000;1;3,89996775251195;0,255422174891787;0,0112473408982665;0,24417483399352
"54";1000;1;3,85913423221683;0,310201853755991;0,0460103710450331;0,264191482710957
"55";1000;1;4,09057948855214;0,24102702753036;0,0233632570546224;0,217663770475738
"56";1000;1;4,17136567885867;0,308532867537756;0,0460501453857495;0,262482722152007
"57";1000;1;3,92014265467517;0,319076888282891;0,0656898328220307;0,253387055460861
"58";1000;1;4,13209024519575;0,265041659373807;-0,0603774400590771;0,325419099432884
"59";1000;1;4,08703126238198;0,276994935029605;0,00374450745325483;0,27325042757635
"60";1000;1;4,01370378569168;0,237492057459598;0,0228339471064692;0,214658110353129
"61";1000;1;4,09174252221436;0,322518191518827;0,0246231944016435;0,297894997117183
"62";1000;1;3,88865904578523;0,292858109085125;0,00128807922027485;0,29157002986485
"63";1000;1;4,15582343437289;0,275288058151513;0,010928360632356;0,264359697519157
"64";1000;1;3,94601774974235;0,266910492036993;0,00985351364963494;0,257056978387358
"65";1000;1;4,33631722015452;0,319491864087147;0,00961109361367363;0,309880770473473
"66";1000;1;4,14582574384784;0,296427178380499;0,00038999251098315;0,296037185869516
"67";1000;1;4,06140208069511;0,348155698117298;-0,00342768373145863;0,351583381848756
