"";"p";"ncomp";"rmse";"R2";"Q2";"R2-Q2"
"58";1000;2;3,41676025203372;0,272677510511664;0,269484555262694;0,00319295524896968
"59";1000;2;3,49835477634;0,289904421753725;0,262041574546367;0,0278628472073585
"60";1000;3;3,61390014277211;0,381630425743031;0,229209692616444;0,152420733126587
"61";1000;2;3,67357691200909;0,281906103516009;0,194217267057305;0,087688836458704
"62";1000;2;3,57723536523368;0,380355968425305;0,251993332872914;0,128362635552391
"63";1000;2;3,78011073713374;0,296423405906837;0,144634483917883;0,151788921988953
"64";1000;2;3,56765634778495;0,306139524696571;0,267313345526577;0,0388261791699943
"65";1000;2;3,62807943753555;0,38903885288874;0,191424290230397;0,197614562658343
"66";1000;2;3,91967087349606;0,352139371378744;0,105744221863781;0,246395149514964
"67";1000;3;3,653381845182;0,395148434517486;0,231977761642001;0,163170672875485
"68";1000;2;3,77948013942489;0,363551834455439;0,201666021154095;0,161885813301344
"69";1000;2;3,85211207497312;0,351300084676517;0,166179012612434;0,185121072064083
"70";1000;4;3,58504069368027;0,57342747336192;0,179280469839906;0,394147003522014
"71";1000;3;3,46463756641919;0,419600620209659;0,306430041667362;0,113170578542297
"72";1000;2;3,73483376984136;0,268243504084625;0,177545938997227;0,0906975650873976
"73";1000;2;3,7082449629642;0,336341902359681;0,255656423895641;0,08068547846404
"74";1000;3;3,82221819682301;0,407928398864112;0,200653072021974;0,207275326842137
"75";1000;2;3,64389475089267;0,371955322394006;0,105628817326545;0,266326505067461
"76";1000;2;3,75997610806623;0,396419143247364;0,154399006007328;0,242020137240036
"77";1000;2;3,64232163108527;0,300758833833738;0,263138262778764;0,0376205710549737
"78";1000;3;3,41319579379694;0,449417102240234;0,206874907252172;0,242542194988061
"79";1000;3;3,33376295968516;0,379737658966948;0,261893196346967;0,117844462619981
"80";1000;1;3,97332857361328;0,147867474269703;0,0887689801847302;0,0590984940849724
"81";1000;3;3,56069232308881;0,501194874489945;0,303784754089192;0,197410120400754
"82";1000;2;3,74942536814046;0,322801164614209;0,213314840213817;0,109486324400392
"83";1000;3;3,4587618583768;0,395178686867679;0,331520849234716;0,0636578376329633
"84";1000;3;3,42991156601202;0,496134036758409;0,26767500727728;0,228459029481129
"85";1000;2;3,8229798673511;0,324751302109826;0,22188708791235;0,102864214197476
"86";1000;3;3,37300050545569;0,415429638628397;0,260576481122088;0,15485315750631
"87";1000;2;3,40272349711184;0,289907508059104;0,21043569581464;0,0794718122444641
"88";1000;5;3,24664473163629;0,565207745843573;0,396420671046882;0,168787074796691
"89";1000;2;3,70421974272985;0,398656849204227;0,214030026170418;0,184626823033808
"90";1000;3;3,45604566472076;0,395744097514749;0,271113826778313;0,124630270736436
"91";1000;2;3,8635579064838;0,233343281200917;0,202958957015213;0,0303843241857042
"92";1000;2;3,65144044703632;0,238061399921784;0,150541331638506;0,087520068283278
"93";1000;3;3,22135464323884;0,47290408030006;0,354194089069216;0,118709991230844
"94";1000;3;3,56306493424485;0,412658880363667;0,282441533128779;0,130217347234888
"95";1000;1;4,0132405131252;0,211480982141539;0,144361837801314;0,0671191443402247
"96";1000;3;3,53402143453586;0,433126720739624;0,348080928675226;0,0850457920643988
"97";1000;2;3,82770733191213;0,244212398132428;0,223749879878455;0,0204625182539726
"98";1000;2;3,64687513122169;0,332762614494046;0,304960852785176;0,0278017617088694
"99";1000;2;3,59403079638486;0,307797249758608;0,176415050840146;0,131382198918463
"100";1000;3;3,46887341632233;0,512129127281374;0,252770282966138;0,259358844315235
