"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"932";4,75;0;11,324488070516;0;-0,0253428236731394;0,0253428236731394
"933";4,75;0;11,037890055317;0;-0,00831706023009415;0,00831706023009415
"934";4,75;0;11,4722804829425;0;-0,0314320882754668;0,0314320882754668
"935";4,75;0;11,2674746372363;0;-0,0054972177762338;0,0054972177762338
"936";4,75;0;11,1919319665045;0;-0,00817895046532735;0,00817895046532735
"937";4,75;0;11,2876463409975;0;-0,00656900467609023;0,00656900467609023
"938";4,75;0;11,2406197989088;0;-0,0287302946239616;0,0287302946239616
"939";4,75;0;11,0344784107267;0;-0,0204935474498023;0,0204935474498023
"940";4,75;0;11,1799609387122;0;-0,00208568976951584;0,00208568976951584
"941";4,75;0;11,2266995947709;0;-0,0171285806320913;0,0171285806320913
"942";4,75;0;11,3184104257405;0;-0,00769883324409593;0,00769883324409593
"943";4,75;0;11,0098455947586;0;-0,0242043837930144;0,0242043837930144
"944";4,75;0;11,2674801465175;0;-0,0240282383094852;0,0240282383094852
"945";4,75;0;11,422523412944;0;-0,0301507493401239;0,0301507493401239
"946";4,75;0;11,3242278653293;0;-0,019043457471037;0,019043457471037
"947";4,75;0;11,2982658789326;0;-0,0153069224945803;0,0153069224945803
"948";4,75;0;11,1260148190633;0;-0,0129156595894888;0,0129156595894888
"949";4,75;0;11,3919554715149;0;-0,0133705975056322;0,0133705975056322
"950";4,75;0;11,1822998534613;0;-0,00324872588828029;0,00324872588828029
"951";5;0;11,8505096369303;0;-0,0108994435782439;0,0108994435782439
"952";5;0;11,9313914253134;0;-0,0236264350520965;0,0236264350520965
"953";5;0;11,598135007001;0;-0,0136454967011652;0,0136454967011652
"954";5;0;11,8305887784256;0;-0,0137360972554312;0,0137360972554312
"955";5;0;11,5897669577641;0;-0,0142114035254408;0,0142114035254408
"956";5;0;11,8009902995375;0;-0,00626986197771995;0,00626986197771995
"957";5;0;11,9847237916814;0;-0,0113634503022439;0,0113634503022439
"958";5;0;11,5266338699847;0;-0,0160877336987895;0,0160877336987895
"959";5;0;11,740668297116;0;-0,0154836520798876;0,0154836520798876
"960";5;0;11,7441615656477;0;-0,00623525112160661;0,00623525112160661
"961";5;0;11,6548536915464;0;-0,00565735383909516;0,00565735383909516
"962";5;0;11,7656002775572;0;-0,0666759884026078;0,0666759884026078
"963";5;0;11,8261289271103;0;-0,0294942938487068;0,0294942938487068
"964";5;0;11,7309411172719;0;-0,00920477028779643;0,00920477028779643
"965";5;0;11,9341228612896;0;-0,00377164603127667;0,00377164603127667
"966";5;0;11,6132616589882;0;-0,0170687362387341;0,0170687362387341
"967";5;0;11,3776503918078;0;-0,0092519742667827;0,0092519742667827
"968";5;0;12,1172312198849;0;-0,00544608713322514;0,00544608713322514
"969";5;0;11,6618863385073;0;-0,0112342514977823;0,0112342514977823
"970";5;0;11,796065028328;0;-0,00725357981436003;0,00725357981436003
"971";5;0;11,9368790996478;0;-0,0478763150018275;0,0478763150018275
"972";5;0;11,8092406970465;0;-0,0084378765279105;0,0084378765279105
"973";5;0;11,7759282140534;0;-0,0167918148154655;0,0167918148154655
"974";5;0;11,8437074455976;0;-0,0174262287436984;0,0174262287436984
"975";5;0;11,5252614405852;0;-0,0270518389351746;0,0270518389351746
"976";5;0;11,8321722266021;0;-0,00216435145343397;0,00216435145343397
"977";5;0;12,0017677385223;0;-0,0008178045361662;0,0008178045361662
"978";5;0;11,4318570966285;0;-0,0208399265650852;0,0208399265650852
"979";5;0;12,1212485963346;0;-0,00201372863452032;0,00201372863452032
"980";5;0;11,8469241857763;0;-0,00740530151944219;0,00740530151944219
"981";5;0;11,8723509118764;0;-0,00909390995403769;0,00909390995403769
"982";5;0;11,7306010471244;0;-0,0135010204806125;0,0135010204806125
"983";5;0;12,0531616895184;0;-0,0346279113025201;0,0346279113025201
"984";5;0;11,5859327634849;0;-0,0111323607696359;0,0111323607696359
"985";5;0;11,7126972268772;0;-0,0028251599204403;0,0028251599204403
"986";5;0;11,5369712399108;0;-0,00265762305278527;0,00265762305278527
